Name,Date,Time,Location,Switch_id,CID
Stefano,Wednesday Apr 24-04-2019,22:56:46,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,22:56:46,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,22:56:46,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,22:56:46,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,22:56:46,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,22:56:46,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,22:56:47,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,22:56:47,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,22:56:47,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,22:56:47,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,22:56:47,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,22:56:47,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,22:56:47,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,22:56:48,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,22:56:48,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,22:56:48,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,22:56:48,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,22:56:48,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,22:56:48,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,22:56:48,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,22:56:49,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,22:56:49,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,22:56:49,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,22:56:49,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,22:56:49,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,22:56:49,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,22:56:49,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,22:56:50,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,22:56:50,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,22:56:50,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:13,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:13,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:13,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:14,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:14,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:01:14,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:01:15,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:01:15,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:01:15,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:01:15,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:01:15,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:01:15,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:01:15,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:01:16,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:16,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:16,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:16,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:01:16,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:01:16,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:01:17,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:01:17,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:01:17,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:01:17,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:17,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:01:17,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:01:17,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:18,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:01:18,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:01:18,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:01:18,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:01:18,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:18,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:01:18,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:18,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:19,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:19,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:19,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:19,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:19,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:19,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:19,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:20,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:20,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:20,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:20,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:20,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:20,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:20,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:21,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:21,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:21,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:21,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:21,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:21,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:21,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:22,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:22,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:22,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:22,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:22,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:22,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:22,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:23,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:23,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:23,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:23,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:23,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:23,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:23,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:24,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:24,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:24,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:24,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:24,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:24,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:24,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:24,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:25,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:25,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:25,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:25,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:25,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:25,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:25,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:26,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:26,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:26,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:26,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:26,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:26,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:26,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:27,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:27,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:01:27,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:27,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:27,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:27,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:01:27,Canopy,3,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:02:16,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:02:16,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:02:16,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:02:17,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:02:17,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Mirko,Wednesday Apr 24-04-2019,23:02:17,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:17,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:17,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:17,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:17,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:18,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:18,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:18,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:18,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:18,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:18,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:18,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:19,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:19,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:19,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:19,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:19,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:19,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:19,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:20,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:20,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:20,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:20,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:20,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:20,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:20,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:21,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:21,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:21,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:21,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:21,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:21,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:21,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:22,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:22,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:22,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Stefano,Wednesday Apr 24-04-2019,23:02:22,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:22,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
Siraj,Wednesday Apr 24-04-2019,23:02:22,Cafe,4,Qmbi8u4Je3TW8NzMW5Th4GM4y9GkKRYN5YphiMvmmTQtHU
